datetime,station_id,temp,humidity,wind_speed,wind_dir,solar_rad,rainfall,station_name
2017-10-21,156,15.4,81.0,0.3,0.0,,,광주
2017-10-22,156,16.4,61.0,0.9,7.0,,,광주
2017-10-23,156,15.7,51.0,3.8,5.0,,,광주
2017-10-24,156,12.7,78.0,0.8,16.0,,,광주
2017-10-25,156,12.6,85.0,0.3,0.0,,,광주
2017-10-26,156,11.6,93.0,0.2,0.0,,,광주
2017-10-27,156,14.4,76.0,0.2,0.0,,,광주
2017-10-28,156,13.7,86.0,0.0,0.0,,,광주
2017-10-29,156,16.5,81.0,1.5,36.0,,,광주
2017-10-30,156,10.4,52.0,2.7,36.0,,,광주
2017-10-31,156,7.1,63.0,1.0,2.0,,,광주
2017-11-01,156,9.5,77.0,0.0,0.0,,,광주
2017-11-02,156,11.6,92.0,0.7,18.0,,,광주
2017-11-03,156,12.3,98.0,0.0,0.0,,,광주
2017-11-04,156,9.2,57.0,1.8,2.0,,,광주
2017-11-05,156,7.0,86.0,0.0,0.0,,,광주
2017-11-06,156,7.3,81.0,0.6,25.0,,,광주
2017-11-07,156,11.6,85.0,0.6,2.0,,,광주
2017-11-08,156,17.6,90.0,0.2,0.0,,,광주
2017-11-09,156,8.9,74.0,1.9,2.0,,,광주
2017-11-10,156,10.7,67.0,0.8,25.0,,,광주
2017-11-11,156,10.1,59.0,3.0,2.0,,,광주
2017-11-12,156,5.6,75.0,1.5,5.0,,,광주
2017-11-13,156,6.7,73.0,0.0,0.0,,,광주
2017-11-14,156,10.6,78.0,0.7,29.0,,,광주
2017-11-15,156,6.9,57.0,1.3,2.0,,,광주
2017-11-16,156,4.4,63.0,0.5,29.0,,,광주
2017-11-17,156,3.7,56.0,0.4,0.0,,,광주
2017-11-18,156,10.8,64.0,1.3,29.0,,0.0,광주
2017-11-19,156,0.5,55.0,3.8,5.0,,,광주
2017-11-20,156,3.2,56.0,0.7,5.0,,,광주
2017-11-21,156,5.8,65.0,0.2,0.0,,,광주
2017-11-22,156,4.9,75.0,0.0,0.0,,,광주
2017-11-23,156,5.9,57.0,1.3,36.0,,,광주
2017-11-24,156,3.0,82.0,1.4,20.0,,0.0,광주
2017-11-25,156,2.2,78.0,0.3,0.0,,,광주
2017-11-26,156,7.0,85.0,0.0,0.0,,,광주
2017-11-27,156,4.7,73.0,0.8,29.0,,,광주
2017-11-28,156,4.9,83.0,0.0,0.0,,,광주
2017-11-29,156,11.6,82.0,0.0,0.0,,,광주
2017-11-30,156,4.8,45.0,0.8,7.0,,,광주
2017-12-01,156,0.3,43.0,3.4,5.0,,,광주
2017-12-02,156,-0.3,45.0,0.6,27.0,,,광주
2017-12-03,156,2.3,81.0,0.2,0.0,,,광주
2017-12-04,156,6.5,77.0,0.6,2.0,,,광주
2017-12-05,156,-1.3,92.0,2.0,5.0,,0.0,광주
2017-12-06,156,-1.4,65.0,0.7,25.0,,,광주
2017-12-07,156,4.0,68.0,0.6,29.0,,,광주
2017-12-08,156,1.3,67.0,3.1,5.0,,,광주
2017-12-09,156,-0.5,62.0,0.1,0.0,,,광주
2017-12-10,156,2.4,79.0,0.8,5.0,,,광주
2017-12-11,156,4.2,62.0,2.1,36.0,,0.0,광주
2017-12-12,156,-2.0,67.0,2.1,2.0,,0.0,광주
2017-12-13,156,-4.6,60.0,3.4,5.0,,,광주
2017-12-14,156,-4.7,57.0,2.9,5.0,,,광주
2017-12-15,156,-0.4,49.0,0.6,5.0,,,광주
2017-12-16,156,3.0,46.0,0.7,23.0,,,광주
2017-12-17,156,-3.7,93.0,1.5,7.0,,1.0,광주
2017-12-18,156,-2.5,68.0,2.0,5.0,,,광주
2017-12-19,156,3.7,85.0,0.6,32.0,,0.0,광주
2017-12-20,156,-1.2,59.0,1.1,2.0,,,광주
2017-12-21,156,1.0,99.0,0.0,0.0,,0.2,광주
2017-12-22,156,-0.3,67.0,0.4,0.0,,,광주
2017-12-23,156,2.7,86.0,0.1,0.0,,,광주
2017-12-24,156,7.0,81.0,0.4,0.0,,,광주
2017-12-25,156,4.4,66.0,2.2,34.0,,0.0,광주
2017-12-26,156,0.7,59.0,0.9,2.0,,,광주
2017-12-27,156,-1.0,54.0,3.2,36.0,,,광주
2017-12-28,156,-2.8,49.0,0.0,0.0,,,광주
2017-12-29,156,0.7,69.0,0.9,34.0,,,광주
2017-12-30,156,6.5,69.0,1.3,2.0,,,광주
2017-12-31,156,5.0,93.0,1.3,25.0,,0.2,광주
2018-01-01,156,2.2,55.0,1.4,5.0,,,광주
2018-01-02,156,0.5,65.0,1.0,25.0,,,광주
2018-01-03,156,1.1,52.0,1.4,36.0,,,광주
2018-01-04,156,-1.1,62.0,1.9,2.0,,,광주
2018-01-05,156,-0.6,53.0,0.5,34.0,,,광주
2018-01-06,156,1.8,71.0,0.6,2.0,,,광주
2018-01-07,156,-0.7,70.0,0.5,25.0,,,광주
2018-01-08,156,4.2,99.0,1.1,5.0,,2.1,광주
2018-01-09,156,2.7,64.0,2.6,29.0,,0.0,광주
2018-01-10,156,-0.1,95.0,2.1,20.0,,0.3,광주
2018-01-11,156,-5.0,94.0,1.1,36.0,,0.5,광주
2018-01-12,156,-7.7,84.0,2.8,7.0,,0.0,광주
2018-01-13,156,-6.6,80.0,0.4,0.0,,,광주
2018-01-14,156,-1.9,95.0,0.9,9.0,,,광주
2018-01-15,156,2.8,91.0,0.3,0.0,,,광주
2018-01-16,156,2.9,97.0,0.3,0.0,,,광주
2018-01-17,156,5.6,99.0,1.2,2.0,,0.9,광주
2018-01-18,156,4.5,96.0,0.0,0.0,,,광주
2018-01-19,156,1.3,77.0,1.4,5.0,,,광주
2018-01-20,156,0.1,58.0,1.2,2.0,,,광주
2018-01-21,156,2.4,85.0,0.5,5.0,,,광주
2018-01-22,156,3.6,54.0,1.2,25.0,,,광주
2018-01-23,156,1.5,72.0,2.4,36.0,,0.0,광주
2018-01-24,156,-7.2,66.0,2.0,5.0,,,광주
2018-01-25,156,-9.5,59.0,3.3,5.0,,,광주
2018-01-26,156,-8.1,55.0,3.6,2.0,,,광주
2018-01-27,156,-9.7,70.0,2.4,5.0,,,광주
2018-01-28,156,-2.3,38.0,0.3,0.0,,,광주
2018-01-29,156,-3.5,53.0,4.3,2.0,,0.0,광주
2018-01-30,156,-6.2,64.0,2.2,5.0,,,광주
2018-01-31,156,-2.5,61.0,1.0,5.0,,,광주
2018-02-01,156,-0.3,62.0,0.4,0.0,,,광주
2018-02-02,156,-2.7,47.0,3.1,5.0,,,광주
2018-02-03,156,-1.9,53.0,0.9,14.0,,,광주
2018-02-04,156,-5.2,74.0,1.8,36.0,,0.1,광주
2018-02-05,156,-7.1,81.0,3.0,5.0,,0.0,광주
2018-02-06,156,-6.2,91.0,0.4,0.0,,0.2,광주
2018-02-07,156,-6.6,93.0,0.4,0.0,,0.0,광주
2018-02-08,156,-4.1,60.0,0.6,7.0,,,광주
2018-02-09,156,0.1,44.0,0.6,2.0,,,광주
2018-02-10,156,3.6,75.0,0.1,0.0,,,광주
2018-02-11,156,-2.3,56.0,2.1,36.0,,,광주
2018-02-12,156,-2.0,80.0,2.0,27.0,,0.0,광주
2018-02-13,156,-1.8,72.0,1.6,25.0,,0.0,광주
2018-02-14,156,1.8,54.0,1.3,23.0,,,광주
2018-02-15,156,4.9,92.0,0.2,0.0,,,광주
2018-02-16,156,0.2,56.0,1.9,5.0,,,광주
2018-02-17,156,0.0,61.0,1.1,25.0,,,광주
2018-02-18,156,-1.2,46.0,1.6,5.0,,,광주
2018-02-19,156,3.6,35.0,0.4,0.0,,,광주
2018-02-20,156,4.3,44.0,1.4,2.0,,,광주
2018-02-21,156,3.8,30.0,2.8,2.0,,,광주
2018-02-22,156,-0.5,36.0,1.3,5.0,,,광주
2018-02-23,156,2.1,51.0,0.6,18.0,,,광주
2018-02-24,156,6.2,74.0,2.9,23.0,,,광주
2018-02-25,156,5.1,60.0,1.4,5.0,,,광주
2018-02-26,156,2.2,26.0,0.7,2.0,,,광주
2018-02-27,156,4.7,40.0,0.3,0.0,,,광주
2018-02-28,156,9.2,53.0,0.0,0.0,,,광주
2018-03-01,156,4.5,97.0,2.0,27.0,,0.0,광주
2018-03-02,156,-0.7,62.0,1.5,2.0,,,광주
2018-03-03,156,3.0,58.0,0.3,0.0,,,광주
2018-03-04,156,11.7,77.0,1.0,23.0,,,광주
2018-03-05,156,16.1,98.0,2.6,23.0,,0.4,광주
2018-03-06,156,7.4,73.0,1.8,5.0,,,광주
2018-03-07,156,6.5,76.0,1.7,25.0,,,광주
2018-03-08,156,4.1,99.0,3.9,5.0,,2.6,광주
2018-03-09,156,1.7,83.0,1.2,29.0,,,광주
2018-03-10,156,2.8,90.0,1.2,23.0,,,광주
2018-03-11,156,3.4,70.0,0.6,27.0,,,광주
2018-03-12,156,6.5,86.0,1.5,23.0,,,광주
2018-03-13,156,8.3,67.0,0.6,5.0,,,광주
2018-03-14,156,13.7,56.0,0.8,25.0,,,광주
2018-03-15,156,16.5,77.0,1.8,18.0,,,광주
2018-03-16,156,9.3,99.0,1.0,27.0,,,광주
2018-03-17,156,6.7,77.0,0.7,5.0,,,광주
2018-03-18,156,6.5,91.0,0.2,0.0,,,광주
2018-03-19,156,11.7,99.0,0.6,5.0,,9.6,광주
2018-03-20,156,8.6,91.0,6.7,5.0,,0.0,광주
2018-03-21,156,1.3,97.0,3.1,5.0,,1.1,광주
2018-03-22,156,2.1,94.0,1.6,2.0,,,광주
2018-03-23,156,3.5,73.0,0.2,0.0,,,광주
2018-03-24,156,5.4,73.0,0.7,23.0,,,광주
2018-03-25,156,9.1,83.0,0.8,25.0,,,광주
2018-03-26,156,9.8,87.0,0.6,23.0,,,광주
2018-03-27,156,11.5,76.0,1.3,18.0,,,광주
2018-03-28,156,12.5,73.0,1.1,18.0,,,광주
2018-03-29,156,13.9,93.0,2.3,20.0,,,광주
2018-03-30,156,14.3,88.0,1.3,25.0,,,광주
2018-03-31,156,13.3,62.0,1.0,18.0,,,광주
2018-04-01,156,15.4,51.0,1.3,23.0,,,광주
2018-04-02,156,16.3,82.0,0.1,0.0,,,광주
2018-04-03,156,17.4,80.0,0.6,18.0,,,광주
2018-04-04,156,18.7,82.0,0.9,23.0,,,광주
2018-04-05,156,13.3,90.0,2.9,20.0,,,광주
2018-04-06,156,11.7,99.0,1.5,2.0,,2.9,광주
2018-04-07,156,5.3,62.0,3.1,29.0,,,광주
2018-04-08,156,3.9,63.0,2.1,23.0,,,광주
2018-04-09,156,10.8,76.0,3.0,23.0,,,광주
2018-04-10,156,12.5,56.0,0.9,2.0,,,광주
2018-04-11,156,19.0,77.0,6.1,23.0,,,광주
2018-04-12,156,11.5,42.0,1.1,2.0,,,광주
2018-04-13,156,12.0,38.0,2.5,2.0,,,광주
2018-04-14,156,14.4,33.0,1.7,5.0,,0.0,광주
2018-04-15,156,8.1,82.0,1.8,32.0,,,광주
2018-04-16,156,6.7,76.0,1.1,2.0,,,광주
2018-04-17,156,11.0,71.0,0.9,25.0,,,광주
2018-04-18,156,10.8,77.0,0.8,25.0,,,광주
2018-04-19,156,10.2,66.0,1.2,23.0,,,광주
2018-04-20,156,13.7,50.0,0.7,23.0,,,광주
2018-04-21,156,17.3,60.0,0.4,0.0,,,광주
2018-04-22,156,18.7,80.0,1.7,18.0,,,광주
2018-04-23,156,16.7,99.0,1.9,20.0,,0.7,광주
2018-04-24,156,15.2,99.0,2.0,2.0,,,광주
2018-04-25,156,12.5,99.0,2.0,5.0,,0.2,광주
2018-04-26,156,13.0,64.0,0.8,23.0,,,광주
2018-04-27,156,12.6,67.0,1.2,25.0,,,광주
2018-04-28,156,14.2,89.0,1.0,25.0,,,광주
2018-04-29,156,14.7,57.0,0.6,27.0,,,광주
2018-04-30,156,17.3,64.0,0.2,0.0,,,광주
2018-05-01,156,17.3,93.0,0.4,0.0,,,광주
2018-05-02,156,18.9,98.0,0.9,36.0,,0.0,광주
2018-05-03,156,10.9,75.0,2.0,32.0,,,광주
2018-05-04,156,10.1,77.0,1.5,25.0,,,광주
2018-05-05,156,12.8,47.0,0.9,18.0,,,광주
2018-05-06,156,19.0,62.0,3.8,18.0,,,광주
2018-05-07,156,17.5,99.0,1.2,20.0,,,광주
2018-05-08,156,16.3,99.0,1.2,18.0,,,광주
2018-05-09,156,16.1,73.0,1.5,18.0,,,광주
2018-05-10,156,14.4,90.0,1.1,20.0,,,광주
2018-05-11,156,13.5,91.0,1.0,23.0,,,광주
2018-05-12,156,18.0,50.0,1.6,16.0,,,광주
2018-05-13,156,17.5,99.0,1.6,18.0,,0.4,광주
2018-05-14,156,15.6,92.0,0.3,0.0,,,광주
2018-05-15,156,19.7,66.0,0.8,11.0,,,광주
2018-05-16,156,23.4,97.0,0.0,0.0,,,광주
2018-05-17,156,24.7,94.0,3.1,18.0,,,광주
2018-05-18,156,23.4,98.0,3.0,20.0,,,광주
2018-05-19,156,17.8,99.0,1.2,23.0,,,광주
2018-05-20,156,15.2,69.0,0.4,0.0,,,광주
2018-05-21,156,15.1,61.0,0.3,0.0,,,광주
2018-05-22,156,18.1,87.0,0.0,0.0,,,광주
2018-05-23,156,17.0,99.0,0.9,23.0,,0.8,광주
2018-05-24,156,14.0,53.0,0.1,0.0,,,광주
2018-05-25,156,17.7,61.0,0.0,0.0,,,광주
2018-05-26,156,19.0,57.0,0.6,5.0,,,광주
2018-05-27,156,18.7,64.0,0.7,16.0,,,광주
2018-05-28,156,20.2,70.0,0.6,20.0,,,광주
2018-05-29,156,20.3,90.0,0.7,23.0,,,광주
2018-05-30,156,21.9,92.0,0.3,0.0,,,광주
2018-05-31,156,18.4,98.0,1.1,23.0,,,광주
2018-06-01,156,17.4,88.0,1.1,23.0,,,광주
2018-06-02,156,21.7,54.0,0.6,27.0,,,광주
2018-06-03,156,22.4,39.0,0.9,2.0,,,광주
2018-06-04,156,21.3,59.0,0.2,0.0,,,광주
2018-06-05,156,21.0,61.0,0.4,0.0,,0.0,광주
2018-06-06,156,20.4,89.0,0.8,25.0,,,광주
2018-06-07,156,20.9,94.0,1.0,23.0,,,광주
2018-06-08,156,20.9,90.0,1.9,23.0,,,광주
2018-06-09,156,20.1,91.0,1.3,2.0,,,광주
2018-06-10,156,22.4,63.0,0.6,23.0,,0.0,광주
2018-06-11,156,20.6,91.0,0.6,23.0,,0.0,광주
2018-06-12,156,19.8,93.0,1.0,25.0,,,광주
2018-06-13,156,19.7,86.0,1.1,23.0,,,광주
2018-06-14,156,20.2,83.0,2.1,16.0,,,광주
2018-06-15,156,20.7,75.0,0.3,0.0,,,광주
2018-06-16,156,20.0,81.0,2.2,18.0,,,광주
2018-06-17,156,20.2,92.0,0.5,34.0,,,광주
2018-06-18,156,22.1,87.0,0.8,2.0,,,광주
2018-06-19,156,22.8,76.0,1.2,23.0,,,광주
2018-06-20,156,19.8,99.0,0.6,7.0,,,광주
2018-06-21,156,20.5,92.0,0.6,23.0,,,광주
2018-06-22,156,21.8,63.0,0.9,25.0,,,광주
2018-06-23,156,24.1,59.0,0.6,27.0,,,광주
2018-06-24,156,21.5,90.0,1.6,25.0,,,광주
2018-06-25,156,24.1,72.0,0.6,23.0,,,광주
2018-06-26,156,23.6,66.0,1.9,18.0,,,광주
2018-06-27,156,25.2,97.0,3.6,20.0,,,광주
2018-06-28,156,23.6,99.0,2.3,20.0,,,광주
2018-06-29,156,23.1,99.0,0.8,18.0,,,광주
2018-06-30,156,23.5,99.0,1.7,18.0,,,광주
2018-07-01,156,20.9,99.0,1.1,2.0,,6.5,광주
2018-07-02,156,25.0,97.0,1.5,18.0,,,광주
2018-07-03,156,25.2,93.0,2.6,7.0,,0.0,광주
2018-07-04,156,24.9,88.0,0.2,0.0,,,광주
2018-07-05,156,24.6,97.0,0.7,25.0,,0.0,광주
2018-07-06,156,24.6,99.0,0.7,32.0,,0.0,광주
2018-07-07,156,22.3,83.0,2.7,5.0,,,광주
2018-07-08,156,23.0,82.0,1.3,23.0,,,광주
2018-07-09,156,22.7,83.0,0.7,20.0,,,광주
2018-07-10,156,24.3,94.0,2.6,18.0,,,광주
2018-07-11,156,26.7,83.0,1.7,20.0,,,광주
2018-07-12,156,26.5,88.0,1.8,20.0,,,광주
2018-07-13,156,27.2,96.0,1.9,23.0,,,광주
2018-07-14,156,26.4,97.0,1.7,23.0,,,광주
2018-07-15,156,26.6,97.0,0.8,25.0,,,광주
2018-07-16,156,26.6,91.0,1.2,23.0,,,광주
2018-07-17,156,26.8,88.0,0.6,27.0,,,광주
2018-07-18,156,27.2,84.0,0.1,0.0,,,광주
2018-07-19,156,27.0,85.0,1.0,23.0,,,광주
2018-07-20,156,27.5,79.0,1.1,25.0,,,광주
2018-07-21,156,29.0,84.0,0.8,23.0,,,광주
2018-07-22,156,28.9,71.0,2.1,5.0,,,광주
2018-07-23,156,27.5,81.0,1.6,14.0,,,광주
2018-07-24,156,28.4,83.0,0.8,14.0,,,광주
2018-07-25,156,28.1,88.0,2.5,20.0,,,광주
2018-07-26,156,27.6,87.0,1.3,23.0,,,광주
2018-07-27,156,28.1,85.0,1.3,25.0,,,광주
2018-07-28,156,28.1,86.0,0.5,27.0,,,광주
2018-07-29,156,28.5,88.0,0.3,0.0,,,광주
2018-07-30,156,29.9,57.0,4.9,5.0,,,광주
2018-07-31,156,28.1,79.0,0.9,2.0,,,광주
2018-08-01,156,29.1,84.0,0.9,25.0,,,광주
2018-08-02,156,29.6,76.0,0.5,29.0,,,광주
2018-08-03,156,30.1,67.0,0.6,9.0,,,광주
2018-08-04,156,28.4,84.0,2.0,18.0,,,광주
2018-08-05,156,28.2,88.0,0.6,36.0,,,광주
2018-08-06,156,27.8,85.0,1.6,2.0,,,광주
2018-08-07,156,29.1,83.0,1.1,5.0,,0.0,광주
2018-08-08,156,28.2,97.0,0.1,0.0,,,광주
2018-08-09,156,28.2,84.0,1.7,5.0,,,광주
2018-08-10,156,28.6,84.0,0.8,9.0,,,광주
2018-08-11,156,25.8,99.0,0.9,7.0,,0.1,광주
2018-08-12,156,27.3,90.0,0.6,18.0,,,광주
2018-08-13,156,28.3,81.0,0.7,5.0,,,광주
2018-08-14,156,28.5,75.0,0.9,7.0,,,광주
2018-08-15,156,29.0,81.0,0.8,14.0,,,광주
2018-08-16,156,28.9,82.0,3.3,16.0,,,광주
2018-08-17,156,25.4,75.0,4.7,5.0,,,광주
2018-08-18,156,23.7,66.0,2.6,5.0,,,광주
2018-08-19,156,24.2,80.0,2.7,20.0,,,광주
2018-08-20,156,25.4,69.0,0.5,18.0,,,광주
2018-08-21,156,25.3,85.0,3.7,18.0,,,광주
2018-08-22,156,26.3,86.0,1.0,2.0,,,광주
2018-08-23,156,29.8,62.0,4.3,7.0,,0.0,광주
2018-08-24,156,24.9,99.0,2.7,9.0,,2.9,광주
2018-08-25,156,23.7,95.0,2.4,23.0,,,광주
2018-08-26,156,23.5,99.0,2.1,20.0,,0.2,광주
2018-08-27,156,24.8,99.0,0.8,18.0,,,광주
2018-08-28,156,24.9,99.0,1.8,20.0,,0.0,광주
2018-08-29,156,25.3,94.0,1.6,18.0,,,광주
2018-08-30,156,25.1,99.0,3.1,18.0,,0.9,광주
2018-08-31,156,25.2,99.0,3.6,23.0,,,광주
2018-09-01,156,23.5,99.0,1.4,5.0,,0.9,광주
2018-09-02,156,23.8,84.0,0.7,25.0,,,광주
2018-09-03,156,23.4,94.0,1.2,2.0,,,광주
2018-09-04,156,24.1,99.0,1.3,27.0,,7.6,광주
2018-09-05,156,22.2,87.0,0.5,20.0,,,광주
2018-09-06,156,22.5,80.0,0.9,18.0,,,광주
2018-09-07,156,21.9,97.0,2.6,25.0,,1.4,광주
2018-09-08,156,19.9,76.0,0.4,0.0,,,광주
2018-09-09,156,18.1,82.0,0.7,9.0,,,광주
2018-09-10,156,19.6,76.0,1.0,2.0,,,광주
2018-09-11,156,19.8,67.0,2.7,5.0,,,광주
2018-09-12,156,18.3,80.0,3.5,5.0,,,광주
2018-09-13,156,22.5,83.0,0.2,0.0,,,광주
2018-09-14,156,20.8,99.0,3.4,5.0,,0.5,광주
2018-09-15,156,22.7,99.0,0.2,0.0,,,광주
2018-09-16,156,22.8,99.0,0.8,25.0,,,광주
2018-09-17,156,21.7,90.0,0.4,0.0,,,광주
2018-09-18,156,20.6,74.0,1.5,5.0,,,광주
2018-09-19,156,19.9,73.0,1.9,5.0,,,광주
2018-09-20,156,19.9,99.0,0.5,34.0,,,광주
2018-09-21,156,21.6,95.0,1.5,20.0,,,광주
2018-09-22,156,19.1,99.0,0.7,23.0,,,광주
2018-09-23,156,18.1,83.0,0.6,7.0,,,광주
2018-09-24,156,17.8,67.0,0.6,2.0,,,광주
2018-09-25,156,14.5,67.0,1.6,5.0,,,광주
2018-09-26,156,17.6,68.0,2.5,5.0,,,광주
2018-09-27,156,16.4,78.0,2.6,5.0,,,광주
2018-09-28,156,18.6,73.0,1.0,18.0,,,광주
2018-09-29,156,18.9,83.0,1.5,5.0,,,광주
2018-09-30,156,19.2,81.0,1.8,5.0,,,광주
2018-10-01,156,16.5,67.0,0.7,27.0,,,광주
2018-10-02,156,15.6,97.0,1.1,25.0,,,광주
2018-10-03,156,14.6,77.0,1.1,9.0,,,광주
2018-10-04,156,15.6,79.0,1.0,5.0,,,광주
2018-10-05,156,17.1,96.0,3.7,5.0,,0.2,광주
2018-10-06,156,18.9,99.0,6.6,5.0,,3.4,광주
2018-10-07,156,16.6,99.0,0.9,16.0,,,광주
2018-10-08,156,14.0,70.0,1.1,2.0,,,광주
2018-10-09,156,14.9,66.0,1.0,5.0,,,광주
2018-10-10,156,15.4,86.0,0.0,0.0,,,광주
2018-10-11,156,11.0,63.0,2.4,5.0,,,광주
2018-10-12,156,9.6,74.0,0.1,0.0,,,광주
2018-10-13,156,10.1,78.0,0.5,5.0,,,광주
2018-10-14,156,11.2,88.0,0.1,0.0,,,광주
2018-10-15,156,13.4,71.0,0.8,5.0,,,광주
2018-10-16,156,15.0,88.0,0.7,5.0,,,광주
2018-10-17,156,12.5,80.0,0.8,7.0,,,광주
2018-10-18,156,11.3,83.0,0.0,0.0,,,광주
2018-10-19,156,10.9,72.0,0.0,0.0,,,광주
2018-10-20,156,11.2,70.0,0.7,2.0,,,광주
2018-10-21,156,11.6,80.0,0.0,0.0,,,광주
2018-10-22,156,11.6,72.0,0.0,0.0,,,광주
2018-10-23,156,13.9,89.0,0.0,0.0,,,광주
2018-10-24,156,12.7,93.0,0.0,0.0,,,광주
2018-10-25,156,11.0,84.0,0.9,2.0,,,광주
2018-10-26,156,13.9,67.0,0.3,0.0,,,광주
2018-10-27,156,11.3,88.0,1.1,29.0,,0.0,광주
2018-10-28,156,9.2,89.0,0.9,20.0,,,광주
2018-10-29,156,11.5,86.0,0.1,0.0,,0.0,광주
2018-10-30,156,10.1,84.0,0.4,0.0,,,광주
2018-10-31,156,7.2,83.0,0.6,27.0,,,광주
2018-11-01,156,7.0,82.0,0.6,2.0,,,광주
2018-11-02,156,7.9,79.0,0.3,0.0,,,광주
2018-11-03,156,9.2,83.0,0.0,0.0,,,광주
2018-11-04,156,9.5,77.0,0.0,0.0,,,광주
2018-11-05,156,9.2,83.0,0.0,0.0,,,광주
2018-11-06,156,10.4,75.0,0.0,0.0,,,광주
2018-11-07,156,12.3,87.0,0.5,25.0,,,광주
2018-11-08,156,12.9,99.0,1.3,2.0,,0.1,광주
2018-11-09,156,13.2,97.0,2.2,27.0,,0.3,광주
2018-11-10,156,9.1,97.0,0.0,0.0,,,광주
2018-11-11,156,10.7,96.0,0.6,20.0,,,광주
2018-11-12,156,10.7,99.0,0.2,0.0,,1.7,광주
2018-11-13,156,7.8,73.0,1.0,2.0,,,광주
2018-11-14,156,7.9,83.0,0.3,0.0,,,광주
2018-11-15,156,8.2,86.0,0.0,0.0,,,광주
2018-11-16,156,10.8,81.0,0.3,0.0,,,광주
2018-11-17,156,9.2,87.0,1.0,36.0,,,광주
2018-11-18,156,6.7,55.0,1.5,2.0,,,광주
2018-11-19,156,6.4,64.0,0.0,0.0,,,광주
2018-11-20,156,7.3,75.0,0.2,0.0,,,광주
2018-11-21,156,6.0,54.0,1.1,9.0,,,광주
2018-11-22,156,7.5,70.0,2.6,5.0,,,광주
2018-11-23,156,4.1,63.0,0.5,25.0,,,광주
2018-11-24,156,4.4,46.0,1.4,5.0,,,광주
2018-11-25,156,7.3,99.0,0.0,0.0,,,광주
2018-11-26,156,5.9,89.0,0.7,7.0,,,광주
2018-11-27,156,7.1,89.0,0.0,0.0,,,광주
2018-11-28,156,9.8,95.0,0.4,0.0,,,광주
2018-11-29,156,4.9,50.0,0.1,0.0,,,광주
2018-11-30,156,8.4,49.0,0.4,0.0,,,광주
2018-12-01,156,5.0,71.0,1.1,2.0,,,광주
2018-12-02,156,6.5,69.0,0.6,7.0,,,광주
2018-12-03,156,14.4,82.0,0.9,2.0,,0.0,광주
2018-12-04,156,14.5,99.0,1.9,27.0,,,광주
2018-12-05,156,6.9,44.0,2.2,2.0,,,광주
2018-12-06,156,4.4,56.0,0.9,5.0,,,광주
2018-12-07,156,4.7,66.0,5.4,2.0,,,광주
2018-12-08,156,-4.4,60.0,3.4,2.0,,,광주
2018-12-09,156,-3.4,52.0,2.4,5.0,,,광주
2018-12-10,156,-3.2,33.0,3.2,5.0,,,광주
2018-12-11,156,-0.3,45.0,1.9,25.0,,,광주
2018-12-12,156,0.9,99.0,0.9,2.0,,,광주
2018-12-13,156,-1.3,66.0,2.5,5.0,,,광주
2018-12-14,156,1.2,60.0,1.2,2.0,,,광주
2018-12-15,156,-1.9,68.0,0.7,2.0,,,광주
2018-12-16,156,0.5,56.0,0.0,0.0,,,광주
2018-12-17,156,2.0,94.0,0.0,0.0,,,광주
2018-12-18,156,4.4,56.0,1.0,2.0,,0.0,광주
2018-12-19,156,2.9,70.0,0.1,0.0,,,광주
2018-12-20,156,7.8,89.0,0.2,0.0,,,광주
2018-12-21,156,6.0,87.0,0.1,0.0,,,광주
2018-12-22,156,7.0,98.0,0.0,0.0,,,광주
2018-12-23,156,8.2,90.0,0.6,23.0,,0.0,광주
2018-12-24,156,2.5,56.0,2.0,2.0,,,광주
2018-12-25,156,-0.2,70.0,0.1,0.0,,,광주
2018-12-26,156,4.3,50.0,1.0,2.0,,,광주
2018-12-27,156,0.6,19.0,3.4,2.0,,,광주
2018-12-28,156,-5.4,65.0,2.2,7.0,,0.0,광주
2018-12-29,156,-6.9,59.0,1.7,5.0,,,광주
2018-12-30,156,-4.2,83.0,1.9,5.0,,0.0,광주
2018-12-31,156,-3.1,53.0,1.6,2.0,,,광주
2019-01-01,156,-0.7,46.0,1.2,2.0,,,광주
2019-01-02,156,0.1,61.0,2.6,2.0,,,광주
2019-01-03,156,-2.1,73.0,2.0,5.0,,,광주
2019-01-04,156,-1.1,58.0,1.1,2.0,,,광주
2019-01-05,156,2.5,63.0,0.0,0.0,,,광주
2019-01-06,156,-2.0,46.0,3.0,5.0,,,광주
2019-01-07,156,-0.7,63.0,1.2,2.0,,,광주
2019-01-08,156,1.3,68.0,0.9,5.0,,,광주
2019-01-09,156,-0.9,56.0,2.6,36.0,,,광주
2019-01-10,156,0.2,39.0,0.2,0.0,,,광주
2019-01-11,156,0.9,83.0,1.4,5.0,,,광주
2019-01-12,156,4.2,87.0,0.9,9.0,,0.4,광주
2019-01-13,156,3.9,76.0,0.6,34.0,,,광주
2019-01-14,156,0.7,70.0,0.4,0.0,,,광주
2019-01-15,156,1.3,81.0,0.6,25.0,,,광주
2019-01-16,156,-1.9,59.0,3.0,36.0,,0.0,광주
2019-01-17,156,-1.6,60.0,0.5,2.0,,,광주
2019-01-18,156,0.1,78.0,0.8,5.0,,,광주
2019-01-19,156,1.7,76.0,0.4,0.0,,,광주
